customerid,urban,frequency,menu,partysize,monthlybasepayment,tenure,monthlyaddons,rating,churn
cid0008465,0,once-a-month,convenience,3,33.990002,3,17,3,0
cid0008466,1,once-a-month,ethnic,4,47.990002,2,23,2,0
cid0008467,1,once-a-month,ethnic,3,40.990002,3,0,3,0
cid0008468,1,once-a-month,convenience,4,39.990002,2,19,4,0
cid0008469,1,once-a-month,convenience,2,27.99,2,1,5,0
cid0008470,1,once-a-month,convenience,3,33.990002,3,0,3,0
cid0008471,0,once-a-month,convenience,3,33.990002,8,0,4,0
cid0008472,0,once-a-month,convenience,4,39.990002,24,25,5,0
cid0008473,0,once-a-month,ethnic,5,52.990002,2,0,3,1
cid0008474,1,once-a-month,ethnic,6,57.990002,1,0,2,0
cid0008475,0,once-a-month,ethnic,4,47.990002,1,0,4,1
cid0008476,1,once-a-month,ethnic,4,47.990002,39,0,3,0
cid0008477,0,once-a-week,convenience,4,139.99001,2,22,2,0
cid0008478,1,once-a-month,convenience,4,39.990002,15,62,4,0
cid0008479,1,once-a-week,convenience,2,97.989998,7,9,3,0
cid0008480,1,once-a-month,convenience,3,33.990002,2,31,3,0
cid0008481,1,once-a-month,ethnic,3,40.990002,6,0,2,0
cid0008482,1,once-a-week,convenience,6,170.99001,45,54,4,1
cid0008483,1,once-a-month,ethnic,5,52.990002,13,0,3,0
cid0008484,0,once-a-week,convenience,2,97.989998,11,41,3,0
cid0008485,0,once-a-month,healthy,5,57.990002,8,0,2,0
cid0008486,1,once-a-month,healthy,4,51.990002,16,36,2,0
cid0008487,1,once-a-month,healthy,5,57.990002,10,42,5,0
cid0008488,1,once-a-month,convenience,3,33.990002,2,0,2,0
cid0008489,1,once-a-month,ethnic,4,47.990002,2,0,2,1
cid0008490,1,once-a-month,convenience,3,33.990002,22,40,3,0
cid0008491,0,once-a-week,convenience,5,155.99001,16,0,3,0
cid0008492,1,twice-a-week,ethnic,3,206.99001,2,0,2,0
cid0008493,0,once-a-month,convenience,5,43.990002,23,24,4,0
cid0008494,1,once-a-month,healthy,6,62.990002,9,0,3,1
cid0008495,1,once-a-month,convenience,4,39.990002,15,23,3,0
cid0008496,1,once-a-month,convenience,2,27.99,3,10,5,0
cid0008497,1,twice-a-week,convenience,4,199.99001,6,0,4,0
cid0008498,0,once-a-month,convenience,6,47.990002,9,48,3,0
cid0008499,1,once-a-month,convenience,3,33.990002,18,1,2,0
cid0008500,0,once-a-week,convenience,5,155.99001,27,37,4,0
cid0008501,1,twice-a-week,convenience,6,243.99001,1,0,1,1
cid0008502,0,once-a-month,convenience,4,39.990002,45,0,1,1
cid0008503,1,once-a-week,convenience,3,120.99,24,0,3,0
cid0008504,1,once-a-month,healthy,5,57.990002,11,0,2,0
cid0008505,0,once-a-month,healthy,5,57.990002,4,0,1,0
cid0008506,1,once-a-month,convenience,3,33.990002,1,16,4,0
cid0008507,1,twice-a-week,ethnic,6,292.98999,1,66,5,0
cid0008508,0,once-a-month,convenience,2,27.99,49,0,2,0
cid0008509,0,once-a-month,ethnic,5,52.990002,22,44,4,0
cid0008510,1,once-a-week,convenience,4,139.99001,2,0,1,1
cid0008511,1,twice-a-week,ethnic,4,239.99001,42,55,2,0
cid0008512,0,twice-a-week,convenience,2,140.99001,1,34,4,0
cid0008513,1,once-a-month,convenience,4,39.990002,2,40,2,0
cid0008514,0,once-a-month,convenience,3,33.990002,3,9,5,0
cid0008515,1,twice-a-week,convenience,5,222.99001,8,0,4,0
cid0008516,1,once-a-month,ethnic,3,40.990002,23,0,3,0
cid0008517,1,once-a-month,convenience,2,27.99,6,0,2,0
cid0008518,0,once-a-month,convenience,5,43.990002,34,29,4,0
cid0008519,0,twice-a-week,convenience,4,199.99001,39,30,2,1
cid0008520,0,once-a-month,convenience,4,39.990002,7,0,4,0
cid0008521,1,twice-a-week,convenience,3,172.99001,9,5,5,0
cid0008522,1,once-a-month,convenience,4,39.990002,2,47,2,0
cid0008523,0,twice-a-week,convenience,5,222.99001,20,46,5,0
cid0008524,1,once-a-month,convenience,5,43.990002,24,37,2,0
cid0008525,0,once-a-month,convenience,3,33.990002,4,0,1,1
cid0008526,1,twice-a-week,convenience,4,199.99001,44,25,4,0
cid0008527,1,once-a-month,convenience,4,39.990002,3,16,3,0
cid0008528,0,once-a-month,convenience,5,43.990002,8,38,4,0
cid0008529,1,once-a-month,convenience,4,39.990002,21,27,4,0
cid0008530,1,twice-a-week,ethnic,4,239.99001,3,36,4,0
cid0008531,0,twice-a-week,convenience,6,243.99001,8,46,4,1
cid0008532,1,once-a-month,convenience,4,39.990002,22,0,1,1
cid0008533,0,once-a-month,convenience,2,27.99,29,0,2,0
cid0008534,0,twice-a-week,convenience,4,199.99001,48,11,4,0
cid0008535,0,once-a-month,convenience,4,39.990002,4,0,2,0
cid0008536,0,twice-a-week,convenience,3,172.99001,7,28,4,0
cid0008537,0,once-a-month,healthy,5,57.990002,18,0,3,0
cid0008538,0,once-a-month,ethnic,3,40.990002,13,15,5,0
cid0008539,1,once-a-month,healthy,4,51.990002,13,0,4,0
cid0008540,1,once-a-week,convenience,3,120.99,3,0,2,0
cid0008541,1,once-a-month,convenience,3,33.990002,22,0,2,0
cid0008542,0,twice-a-week,ethnic,4,239.99001,2,0,4,0
cid0008543,1,once-a-month,convenience,4,39.990002,22,1,4,0
cid0008544,1,twice-a-week,ethnic,5,267.98999,11,0,2,0
cid0008545,1,once-a-month,convenience,5,43.990002,5,55,3,1
cid0008546,0,once-a-month,ethnic,3,40.990002,22,31,4,0
cid0008547,1,once-a-week,convenience,4,139.99001,8,0,1,0
cid0008548,1,once-a-month,convenience,5,43.990002,5,3,4,0
cid0008549,0,once-a-month,convenience,5,43.990002,5,50,3,0
cid0008550,0,once-a-month,convenience,4,39.990002,2,0,4,0
cid0008551,0,once-a-month,convenience,4,39.990002,1,0,2,1
cid0008552,0,once-a-month,ethnic,6,57.990002,1,27,3,1
cid0008553,1,twice-a-week,convenience,3,172.99001,4,0,3,0
cid0008554,1,once-a-month,ethnic,2,32.990002,22,0,2,0
cid0008555,0,once-a-month,convenience,3,33.990002,9,0,2,0
cid0008556,0,once-a-month,convenience,2,27.99,53,0,1,0
cid0008557,0,twice-a-week,ethnic,2,168.99001,41,0,3,0
cid0008558,0,once-a-month,ethnic,2,32.990002,2,57,5,0
cid0008559,1,once-a-month,convenience,2,27.99,29,0,1,0
cid0008560,0,once-a-month,convenience,5,43.990002,9,45,2,1
cid0008561,1,once-a-month,convenience,3,33.990002,17,22,4,0
cid0008562,0,once-a-month,convenience,2,27.99,1,0,2,1
cid0008563,0,once-a-month,convenience,5,43.990002,29,0,2,0
cid0008564,0,once-a-month,convenience,5,43.990002,47,48,3,0
cid0008565,1,once-a-month,convenience,4,39.990002,40,0,1,1
cid0008566,1,once-a-month,convenience,4,39.990002,4,0,2,0
cid0008567,0,once-a-month,convenience,5,43.990002,38,51,4,0
cid0008568,0,once-a-month,convenience,3,33.990002,33,0,2,0
cid0008569,0,once-a-week,convenience,3,120.99,18,47,4,0
cid0008570,1,once-a-month,convenience,6,47.990002,15,32,3,0
cid0008571,0,twice-a-week,healthy,3,224.99001,4,11,5,0
cid0008572,0,twice-a-week,healthy,4,259.98999,33,24,3,0
cid0008573,1,once-a-week,convenience,5,155.99001,26,35,4,0
cid0008574,0,once-a-month,convenience,5,43.990002,41,0,4,0
cid0008575,1,once-a-month,healthy,3,44.990002,12,0,2,1
cid0008576,1,once-a-month,convenience,5,43.990002,9,10,3,0
cid0008577,0,once-a-month,convenience,3,33.990002,6,0,1,1
cid0008578,1,once-a-month,ethnic,6,57.990002,3,0,4,0
cid0008579,1,once-a-month,convenience,5,43.990002,1,33,3,1
cid0008580,0,once-a-month,convenience,3,33.990002,34,0,3,0
cid0008581,1,once-a-week,convenience,3,120.99,5,0,2,0
cid0008582,0,once-a-month,healthy,2,35.990002,12,27,4,0
cid0008583,0,once-a-week,ethnic,5,186.99001,30,0,3,0
cid0008584,1,once-a-month,convenience,4,39.990002,7,4,1,0
cid0008585,0,once-a-month,convenience,3,33.990002,8,13,3,0
cid0008586,0,twice-a-week,ethnic,4,239.99001,1,0,1,1
cid0008587,1,once-a-week,convenience,4,139.99001,13,24,3,0
cid0008588,0,once-a-month,convenience,5,43.990002,4,54,3,0
cid0008589,0,once-a-month,ethnic,4,47.990002,8,0,1,0
cid0008590,1,once-a-month,convenience,2,27.99,7,34,4,0
cid0008591,0,once-a-month,convenience,5,43.990002,52,0,3,0
cid0008592,0,once-a-month,convenience,5,43.990002,3,53,4,0
cid0008593,1,once-a-month,convenience,6,47.990002,1,0,3,0
cid0008594,1,once-a-month,convenience,3,33.990002,9,0,2,0
cid0008595,0,twice-a-week,convenience,5,222.99001,3,46,4,0
cid0008596,0,once-a-month,convenience,4,39.990002,16,37,3,0
cid0008597,0,once-a-month,convenience,4,39.990002,1,0,1,0
cid0008598,1,once-a-week,ethnic,4,167.99001,39,0,2,1
cid0008599,1,once-a-month,ethnic,3,40.990002,26,40,3,0
cid0008600,0,once-a-month,convenience,3,33.990002,13,0,3,0
cid0008601,1,once-a-week,convenience,2,97.989998,3,29,2,0
cid0008602,0,once-a-month,ethnic,3,40.990002,5,45,3,0
cid0008603,0,twice-a-week,convenience,5,222.99001,3,0,3,0
cid0008604,1,once-a-month,ethnic,4,47.990002,42,52,4,0
cid0008605,1,once-a-month,convenience,2,27.99,10,7,2,0
cid0008606,0,once-a-month,convenience,6,47.990002,17,30,4,0
cid0008607,1,once-a-month,convenience,3,33.990002,2,9,4,0
cid0008608,0,once-a-month,convenience,3,33.990002,50,36,4,0
cid0008609,0,once-a-month,convenience,5,43.990002,2,52,5,0
cid0008610,1,once-a-month,healthy,3,44.990002,1,32,4,0
cid0008611,0,twice-a-week,convenience,5,222.99001,15,0,3,0
cid0008612,0,once-a-month,convenience,5,43.990002,21,5,5,0
cid0008613,1,twice-a-week,ethnic,5,267.98999,45,0,3,0
cid0008614,0,once-a-month,convenience,2,27.99,32,5,3,0
cid0008615,0,once-a-month,convenience,4,39.990002,2,0,3,0
cid0008616,0,once-a-month,ethnic,2,32.990002,1,0,2,0
cid0008617,0,once-a-month,healthy,2,35.990002,2,0,2,0
cid0008618,1,once-a-month,convenience,5,43.990002,4,32,4,0
cid0008619,1,twice-a-week,convenience,6,243.99001,1,0,3,0
cid0008620,1,once-a-month,ethnic,2,32.990002,16,0,3,0
cid0008621,1,once-a-month,ethnic,4,47.990002,6,2,4,0
cid0008622,1,once-a-month,convenience,3,33.990002,13,12,5,0
cid0008623,1,twice-a-week,convenience,3,172.99001,4,24,5,0
cid0008624,1,once-a-month,healthy,2,35.990002,3,48,5,0
cid0008625,0,once-a-month,convenience,2,27.99,1,28,2,0
cid0008626,0,twice-a-week,ethnic,3,206.99001,1,15,3,1
cid0008627,0,once-a-week,convenience,6,170.99001,1,61,3,1
cid0008628,0,once-a-month,convenience,4,39.990002,3,0,2,1
cid0008629,0,once-a-month,convenience,3,33.990002,13,0,1,0
cid0008630,0,once-a-week,convenience,5,155.99001,4,27,4,0
cid0008631,0,once-a-month,convenience,6,47.990002,42,50,4,0
cid0008632,0,once-a-month,convenience,4,39.990002,14,33,3,0
cid0008633,1,once-a-week,convenience,5,155.99001,13,0,2,0
cid0008634,0,once-a-month,convenience,4,39.990002,17,34,3,0
cid0008635,1,twice-a-week,convenience,6,243.99001,2,66,4,0
cid0008636,1,once-a-month,convenience,3,33.990002,3,0,2,0
cid0008637,1,once-a-week,ethnic,6,204.99001,29,0,2,0
cid0008638,1,twice-a-week,convenience,5,222.99001,2,0,5,0
cid0008639,1,once-a-month,convenience,4,39.990002,2,0,1,1
cid0008640,1,once-a-month,healthy,5,57.990002,42,53,3,0
cid0008641,0,once-a-week,convenience,2,97.989998,20,42,3,0
cid0008642,1,once-a-week,ethnic,5,186.99001,1,68,4,0
cid0008643,0,once-a-week,convenience,5,155.99001,8,28,3,0
cid0008644,0,once-a-month,ethnic,6,57.990002,1,59,2,0
cid0008645,1,twice-a-week,healthy,3,224.99001,37,0,4,0
cid0008646,0,once-a-month,convenience,4,39.990002,10,18,2,0
cid0008647,0,once-a-month,convenience,4,39.990002,54,40,4,0
cid0008648,1,once-a-month,convenience,2,27.99,51,0,2,0
cid0008649,0,once-a-week,ethnic,4,167.99001,11,38,5,0
cid0008650,0,once-a-month,convenience,4,39.990002,4,0,4,0
cid0008651,1,twice-a-week,convenience,4,199.99001,5,24,4,0
cid0008652,0,twice-a-week,healthy,3,224.99001,6,0,3,0
cid0008653,0,once-a-month,ethnic,4,47.990002,31,0,2,0
cid0008654,1,once-a-month,ethnic,4,47.990002,2,10,3,0
cid0008655,1,once-a-month,convenience,3,33.990002,52,5,3,0
cid0008656,0,twice-a-week,ethnic,4,239.99001,3,56,4,0
cid0008657,0,once-a-month,convenience,5,43.990002,9,2,2,0
cid0008658,1,once-a-month,ethnic,3,40.990002,12,3,2,1
cid0008659,1,once-a-month,convenience,3,33.990002,51,0,4,0
cid0008660,1,once-a-month,convenience,3,33.990002,3,37,4,0
cid0008661,1,once-a-month,convenience,3,33.990002,2,0,4,0
cid0008662,1,once-a-month,convenience,3,33.990002,15,0,4,0
cid0008663,0,once-a-month,ethnic,5,52.990002,3,0,4,0
cid0008664,1,once-a-month,ethnic,4,47.990002,22,0,1,0
cid0008665,1,once-a-month,healthy,5,57.990002,22,0,1,0
cid0008666,1,twice-a-week,convenience,4,199.99001,17,0,2,0
cid0008667,1,once-a-week,convenience,2,97.989998,11,23,3,0
cid0008668,1,once-a-month,convenience,3,33.990002,1,43,4,0
cid0008669,1,once-a-month,convenience,2,27.99,21,25,2,0
cid0008670,0,twice-a-week,healthy,2,182.99001,50,42,3,0
cid0008671,0,once-a-month,convenience,3,33.990002,3,45,4,0
cid0008672,1,once-a-month,convenience,3,33.990002,3,0,1,1
cid0008673,0,once-a-month,healthy,6,62.990002,1,0,2,1
cid0008674,0,once-a-month,healthy,5,57.990002,2,20,5,0
cid0008675,0,once-a-month,convenience,6,47.990002,2,35,4,0
cid0008676,1,once-a-month,convenience,5,43.990002,11,55,3,0
cid0008677,1,once-a-week,convenience,2,97.989998,2,8,3,0
cid0008678,0,once-a-month,convenience,5,43.990002,6,51,2,0
cid0008679,1,twice-a-week,convenience,4,199.99001,12,0,2,0
cid0008680,1,once-a-week,convenience,6,170.99001,8,0,2,1
cid0008681,1,once-a-week,convenience,6,170.99001,6,64,5,0
cid0008682,1,once-a-month,healthy,3,44.990002,7,30,1,0
cid0008683,1,once-a-week,convenience,6,170.99001,21,0,1,0
cid0008684,1,once-a-month,healthy,4,51.990002,26,35,5,0
cid0008685,1,twice-a-week,ethnic,5,267.98999,3,0,4,0
cid0008686,0,once-a-month,ethnic,2,32.990002,2,0,3,0
cid0008687,0,once-a-month,convenience,6,47.990002,7,45,3,1
cid0008688,1,once-a-month,healthy,4,51.990002,18,0,2,0
cid0008689,1,once-a-month,convenience,5,43.990002,1,0,4,0
cid0008690,0,twice-a-week,ethnic,2,168.99001,23,0,2,0
cid0008691,1,once-a-month,ethnic,3,40.990002,3,53,4,0
cid0008692,1,once-a-week,convenience,6,170.99001,15,35,2,0
cid0008693,1,once-a-month,convenience,6,47.990002,50,0,2,1
cid0008694,1,once-a-month,ethnic,5,52.990002,54,0,3,0
cid0008695,0,once-a-month,convenience,4,39.990002,1,34,4,0
cid0008696,1,once-a-month,ethnic,5,52.990002,10,36,3,0
cid0008697,1,once-a-month,ethnic,5,52.990002,38,0,4,0
cid0008698,1,once-a-month,ethnic,6,57.990002,7,0,3,0
cid0008699,1,once-a-week,convenience,5,155.99001,9,49,2,1
cid0008700,0,once-a-month,convenience,2,27.99,25,53,5,0
cid0008701,1,once-a-week,ethnic,2,117.99,5,0,1,0
cid0008702,1,once-a-month,ethnic,3,40.990002,29,0,1,0
cid0008703,1,once-a-month,convenience,6,47.990002,4,68,4,0
cid0008704,0,once-a-week,convenience,4,139.99001,6,0,2,0
cid0008705,0,twice-a-week,convenience,4,199.99001,43,0,2,0
cid0008706,1,once-a-month,ethnic,5,52.990002,19,15,4,1
cid0008707,1,once-a-week,convenience,3,120.99,7,17,5,0
cid0008708,1,once-a-month,ethnic,3,40.990002,2,0,3,0
cid0008709,0,twice-a-week,healthy,2,182.99001,5,0,1,0
cid0008710,1,once-a-month,convenience,4,39.990002,13,0,5,0
cid0008711,0,once-a-month,ethnic,4,47.990002,18,0,2,0
cid0008712,1,once-a-month,convenience,4,39.990002,10,2,4,0
cid0008713,0,once-a-month,ethnic,3,40.990002,2,25,2,0
cid0008714,0,once-a-month,convenience,4,39.990002,6,0,1,1
cid0008715,0,once-a-month,ethnic,5,52.990002,2,17,5,0
cid0008716,1,once-a-month,healthy,4,51.990002,3,54,4,0
cid0008717,0,once-a-month,convenience,5,43.990002,4,0,2,0
cid0008718,0,once-a-month,healthy,5,57.990002,24,33,5,0
cid0008719,0,once-a-month,ethnic,6,57.990002,7,0,2,1
cid0008720,0,once-a-month,convenience,5,43.990002,49,54,3,0
cid0008721,1,twice-a-week,ethnic,3,206.99001,5,62,5,0
cid0008722,0,once-a-month,convenience,3,33.990002,2,0,4,0
cid0008723,0,once-a-month,convenience,3,33.990002,37,0,2,0
cid0008724,0,once-a-month,ethnic,5,52.990002,11,30,5,0
cid0008725,1,once-a-week,ethnic,6,204.99001,14,0,1,0
cid0008726,1,twice-a-week,convenience,2,140.99001,1,5,3,0
cid0008727,1,once-a-month,convenience,4,39.990002,34,0,2,1
cid0008728,1,once-a-week,convenience,2,97.989998,14,0,1,0
cid0008729,1,once-a-week,convenience,3,120.99,15,0,2,0
cid0008730,0,twice-a-week,convenience,2,140.99001,16,30,5,0
cid0008731,1,once-a-month,convenience,2,27.99,10,33,5,0
cid0008732,0,once-a-month,healthy,6,62.990002,22,27,3,0
cid0008733,1,once-a-week,convenience,6,170.99001,4,4,3,1
cid0008734,0,once-a-month,convenience,4,39.990002,3,0,3,0
cid0008735,0,once-a-month,convenience,5,43.990002,1,48,4,0
cid0008736,1,once-a-month,convenience,6,47.990002,9,0,2,1
cid0008737,1,twice-a-week,convenience,5,222.99001,14,42,5,0
cid0008738,1,once-a-month,convenience,6,47.990002,47,0,1,1
cid0008739,1,once-a-week,convenience,5,155.99001,31,0,2,0
cid0008740,1,twice-a-week,convenience,5,222.99001,14,0,3,0
cid0008741,0,twice-a-week,convenience,4,199.99001,5,0,2,0
cid0008742,0,once-a-month,convenience,3,33.990002,10,0,3,0
cid0008743,0,once-a-month,ethnic,5,52.990002,39,0,2,1
cid0008744,1,twice-a-week,healthy,6,317.98999,20,21,4,0
cid0008745,0,once-a-month,ethnic,5,52.990002,10,0,1,1
cid0008746,0,once-a-month,convenience,6,47.990002,2,12,3,0
cid0008747,0,once-a-month,convenience,3,33.990002,2,0,2,0
cid0008748,1,once-a-month,convenience,3,33.990002,11,45,4,0
cid0008749,0,once-a-month,convenience,6,47.990002,5,14,4,0
cid0008750,1,twice-a-week,convenience,4,199.99001,4,22,3,0
cid0008751,1,once-a-month,ethnic,6,57.990002,1,0,2,1
cid0008752,0,once-a-month,convenience,3,33.990002,2,23,2,0
cid0008753,0,once-a-week,ethnic,5,186.99001,8,0,2,0
cid0008754,1,once-a-month,convenience,2,27.99,22,0,2,0
cid0008755,0,once-a-week,ethnic,2,117.99,25,0,4,0
cid0008756,1,once-a-month,convenience,6,47.990002,12,61,3,1
cid0008757,1,once-a-week,convenience,4,139.99001,2,41,4,0
cid0008758,0,once-a-week,convenience,3,120.99,1,0,2,1
cid0008759,0,once-a-month,convenience,4,39.990002,3,62,5,0
cid0008760,0,once-a-month,convenience,5,43.990002,2,12,5,0
cid0008761,1,once-a-month,convenience,5,43.990002,38,12,3,0
cid0008762,1,once-a-month,ethnic,5,52.990002,29,0,1,0
cid0008763,1,once-a-month,convenience,2,27.99,3,0,4,0
cid0008764,0,twice-a-week,convenience,4,199.99001,24,39,2,0
cid0008765,0,once-a-month,convenience,4,39.990002,3,0,2,1
cid0008766,0,once-a-month,ethnic,5,52.990002,1,42,4,0
cid0008767,0,once-a-month,convenience,3,33.990002,3,19,3,0
cid0008768,0,once-a-month,ethnic,5,52.990002,23,0,3,0
cid0008769,0,once-a-month,ethnic,3,40.990002,2,0,3,0
cid0008770,1,once-a-month,convenience,3,33.990002,8,57,4,0
cid0008771,0,once-a-month,ethnic,2,32.990002,11,0,2,0
cid0008772,1,once-a-month,healthy,6,62.990002,2,9,5,0
cid0008773,0,once-a-week,convenience,5,155.99001,22,0,2,1
cid0008774,1,once-a-month,healthy,3,44.990002,29,0,1,0
cid0008775,1,once-a-month,healthy,2,35.990002,6,44,4,0
cid0008776,0,once-a-month,convenience,5,43.990002,2,51,3,0
cid0008777,0,twice-a-week,convenience,4,199.99001,2,0,3,0
cid0008778,0,twice-a-week,convenience,5,222.99001,42,42,5,0
cid0008779,1,once-a-month,healthy,6,62.990002,46,0,2,1
cid0008780,1,once-a-month,convenience,2,27.99,2,0,3,0
cid0008781,1,once-a-month,convenience,3,33.990002,40,0,1,0
cid0008782,0,once-a-month,convenience,5,43.990002,22,20,4,0
cid0008783,1,once-a-month,ethnic,3,40.990002,17,0,2,0
cid0008784,0,once-a-month,convenience,5,43.990002,10,0,2,0
cid0008785,0,twice-a-week,healthy,3,224.99001,31,0,3,0
cid0008786,0,twice-a-week,healthy,3,224.99001,38,0,1,0
cid0008787,0,once-a-month,healthy,4,51.990002,1,63,5,0
cid0008788,0,twice-a-week,ethnic,4,239.99001,2,0,1,1
cid0008789,1,once-a-month,healthy,5,57.990002,4,46,4,0
cid0008790,1,once-a-month,ethnic,3,40.990002,7,0,2,0
cid0008791,1,once-a-week,convenience,2,97.989998,1,0,2,1
cid0008792,1,once-a-month,healthy,2,35.990002,46,10,3,0
cid0008793,1,once-a-month,convenience,4,39.990002,5,0,1,0
cid0008794,0,once-a-month,ethnic,5,52.990002,13,56,3,0
cid0008795,0,once-a-week,convenience,5,155.99001,2,0,4,0
cid0008796,1,once-a-month,convenience,4,39.990002,2,0,2,0
cid0008797,1,once-a-month,healthy,5,57.990002,2,0,2,0
cid0008798,1,twice-a-week,convenience,6,243.99001,1,38,2,1
cid0008799,0,once-a-month,ethnic,3,40.990002,2,28,2,1
cid0008800,1,once-a-month,convenience,3,33.990002,3,0,2,0
cid0008801,1,once-a-month,healthy,3,44.990002,9,6,4,0
cid0008802,1,once-a-month,ethnic,3,40.990002,2,0,2,1
cid0008803,0,once-a-month,convenience,4,39.990002,3,0,3,0
cid0008804,1,once-a-month,ethnic,5,52.990002,5,0,4,0
cid0008805,0,once-a-week,convenience,4,139.99001,4,0,3,0
cid0008806,0,once-a-week,convenience,5,155.99001,4,57,5,0
cid0008807,1,once-a-month,convenience,2,27.99,3,21,3,0
cid0008808,0,once-a-month,convenience,5,43.990002,43,0,2,1
cid0008809,1,once-a-month,healthy,5,57.990002,21,46,3,0
cid0008810,1,twice-a-week,ethnic,2,168.99001,3,0,1,1
cid0008811,0,once-a-week,ethnic,3,144.99001,18,2,2,0
cid0008812,1,once-a-month,convenience,3,33.990002,45,0,1,0
cid0008813,1,once-a-month,convenience,2,27.99,4,0,3,0
cid0008814,1,once-a-month,convenience,5,43.990002,4,0,2,0
cid0008815,1,once-a-month,convenience,3,33.990002,31,0,1,0
cid0008816,1,once-a-month,convenience,3,33.990002,10,53,4,0
cid0008817,1,twice-a-week,healthy,4,259.98999,14,0,2,0
cid0008818,1,once-a-month,ethnic,4,47.990002,5,0,2,0
cid0008819,0,once-a-month,convenience,6,47.990002,17,0,2,1
cid0008820,0,once-a-week,healthy,5,202.99001,6,22,5,0
cid0008821,1,twice-a-week,convenience,4,199.99001,5,12,4,0
cid0008822,1,once-a-month,healthy,4,51.990002,9,47,4,0
cid0008823,1,once-a-month,convenience,5,43.990002,14,0,2,0
cid0008824,1,once-a-month,convenience,4,39.990002,9,58,3,0
cid0008825,1,once-a-month,convenience,4,39.990002,27,42,3,1
cid0008826,1,once-a-month,convenience,6,47.990002,1,23,5,0
